"id","bu_id","salesperson_id","metric","count","logged_at","note","fields_data"
"be1bf490-0e6f-4ebc-9131-4268d8414e8d","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv changement de matériel","1","2026-04-23T12:38:16.638058+00:00","null","null"
"94dd120c-5b83-4e59-aa68-77dcc9cdb1f2","a6004fe1-d24b-4ab3-8040-790826fde045","8afd0177-8443-454b-b19c-9b8c384d6ae8","contacts aboutis","1","2026-04-23T12:39:03.862114+00:00","null","null"
"05d5865a-6f78-4388-876b-2eb951c31c39","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de rdv synergy","1","2026-04-23T12:39:04.4833+00:00","null","null"
"1b5cc2e5-584a-455d-8759-e10087e6db5d","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de rdv changement de matériel","1","2026-04-23T12:39:13.29849+00:00","null","null"
"0e7a88ff-4737-49bd-93c3-aecd59c44817","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de clients contactés","1","2026-04-23T12:39:42.042235+00:00","null","null"
"a94ecd5a-79de-49c0-86d6-929f7824f57f","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de clients contactés","1","2026-04-23T12:39:42.874521+00:00","null","null"
"11f09ec3-b6f4-4bf0-815e-fe046bc909e6","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T12:39:46.386451+00:00","null","null"
"e33594cd-0a0b-48f5-b470-162ed8866b33","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T12:39:47.036586+00:00","null","null"
"64726ce9-ea2d-4a93-9ae9-f040a1b08e1f","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T12:39:47.671899+00:00","null","null"
"437c94e1-de72-4771-9121-78a1271823c3","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de rdv synergy","1","2026-04-23T12:40:50.712653+00:00","null","null"
"04e12c2a-4220-4e45-a204-19f5b9df3e99","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de rdv cybersécurité","1","2026-04-23T12:40:51.664276+00:00","null","null"
"aa5f4dca-7473-4a5b-8149-14d98084d5c1","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de rdv synergy","1","2026-04-23T12:40:58.92837+00:00","null","null"
"a464c7bb-add9-4df6-8386-5e7b36efecb0","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de rdv cybersécurité","1","2026-04-23T12:40:59.744628+00:00","null","null"
"b20aaea7-ee75-4794-a22d-ea45bf5ab25a","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de clients contactés","1","2026-04-23T12:41:01.08136+00:00","null","null"
"e27739c0-6613-48e7-b90b-83b9627e06c3","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de clients contactés","1","2026-04-23T12:41:01.712925+00:00","null","null"
"aea66834-7f9b-4703-81f7-0ce41d4d263b","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de clients contactés","1","2026-04-23T12:41:57.323434+00:00","null","null"
"7ef23251-df87-46b1-b3c5-2877e25c8acc","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de rdv synergy","1","2026-04-23T12:42:00.82405+00:00","null","null"
"ad998b49-5667-437c-a3a9-552fac67247a","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb d'appels aboutis sans rdv","1","2026-04-23T12:43:31.464876+00:00","null","null"
"e38b78f9-0e3a-4eea-977c-9d9693c35ad4","a6004fe1-d24b-4ab3-8040-790826fde045","c45dc850-db01-4cde-b059-c6d2a75c6059","rdv","1","2026-04-23T12:43:33.323525+00:00","null","null"
"0aadf84d-7ef4-49b4-9f4f-15abd2f7b3ea","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de clients contactés","1","2026-04-23T12:43:34.57695+00:00","null","null"
"5dde9728-e40b-4183-8be0-53dd5b523e21","368a2489-82b5-4048-9112-623557014190","a5583983-3a54-4b60-bd37-4c713bc36268","am/rdv","1","2026-04-23T12:45:43.950393+00:00","null","null"
"f7097bcc-f309-4182-9edf-188c5360c233","368a2489-82b5-4048-9112-623557014190","a5583983-3a54-4b60-bd37-4c713bc36268","am/rdv","1","2026-04-23T12:45:45.262616+00:00","null","null"
"4e5d3ec2-25e7-4502-be9c-fa269a1bfab7","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv changement de matériel","1","2026-04-23T12:49:54.106189+00:00","null","null"
"739a0b6f-355a-403c-9bc2-944195606dfc","a6004fe1-d24b-4ab3-8040-790826fde045","8afd0177-8443-454b-b19c-9b8c384d6ae8","rdv","1","2026-04-23T12:53:30.729466+00:00","null","null"
"7add1cac-6fb8-4fbb-8c78-c95dd471afaf","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T13:00:18.756484+00:00","null","null"
"ed937c25-50d7-4483-a070-61d1768743e3","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","outbound calls","1","2026-04-23T13:02:04.04397+00:00","null","null"
"44c21da7-b181-43aa-bf6d-781f1ab89208","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","a8d517fc-5f45-4c2f-abe4-bb17a5926c21","outbound calls","1","2026-04-23T13:02:14.524631+00:00","null","null"
"bb091c44-4d66-4dd5-a30f-4121b7ce0e76","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","5974e192-317e-4e7f-b47c-99ddbca319f2","new opportunities (obj: 4.5k€)","1","2026-04-23T13:02:39.677473+00:00","null","null"
"902020cd-5c29-4501-a2d7-ee8bfad4ade0","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","call migration","1","2026-04-23T13:06:03.486433+00:00","null","null"
"e8c90194-556b-428d-98da-dc1aae18766c","368a2489-82b5-4048-9112-623557014190","de3953c9-6035-4e9f-84ba-62734c6472c4","sdr/ rdv","1","2026-04-23T13:06:59.427865+00:00","null","null"
"2d222d06-07d5-42b9-8706-e9d80c74ed87","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv cybersécurité","1","2026-04-23T12:49:55.290697+00:00","null","null"
"a9b278c2-3caf-4da3-955a-3bfd963f422c","a6004fe1-d24b-4ab3-8040-790826fde045","4cdd4312-f8eb-4ade-8be9-19b44d108791","rdv","1","2026-04-23T12:59:34.942836+00:00","null","null"
"11c11486-91db-4880-a5db-b33cacf09db6","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","outbound calls","1","2026-04-23T13:02:03.099366+00:00","null","null"
"c2a88c6d-7d5b-4e9b-9cc8-209c29ec6d02","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","47a2731b-7d60-42af-a464-2fd89ec403a2","call migration","1","2026-04-23T13:05:29.529382+00:00","null","null"
"e2dc1fa4-6089-4010-88fb-003fe1763899","368a2489-82b5-4048-9112-623557014190","de3953c9-6035-4e9f-84ba-62734c6472c4","sdr/ closing ok avant 15.05.2026","1","2026-04-23T13:05:46.812122+00:00","null","null"
"dd06267e-5836-4237-ba32-cdcc3abe8ad8","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","commitment","1","2026-04-23T13:06:12.627786+00:00","null","null"
"4839e1de-d009-4145-b34f-49926632ea64","60169e15-9425-4522-a95f-cbcffa21aa39","f0a1e574-3606-4f4f-8e3c-ee1510253ea7","offer to be sent","1","2026-04-23T13:06:52.808405+00:00","null","null"
"3a580622-a563-4334-9d61-3d8b05062931","368a2489-82b5-4048-9112-623557014190","de3953c9-6035-4e9f-84ba-62734c6472c4","sdr/ rdv","1","2026-04-23T13:07:02.471966+00:00","null","null"
"820b485b-6100-47bb-843c-cb97764a6742","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T12:49:56.657002+00:00","null","null"
"df800366-cd8c-44c1-8c30-d6a6cc6ed467","60169e15-9425-4522-a95f-cbcffa21aa39","1d6dade9-d326-472e-bacb-36cd19f90a9b","persuasive telephone call on saas to the customer","1","2026-04-23T12:50:36.867995+00:00","null","null"
"170ac80a-5f00-453f-9122-b03d2e8dc07d","a6004fe1-d24b-4ab3-8040-790826fde045","68d2ddce-e6d9-457e-a5b5-17cede8ab68b","contacts aboutis","1","2026-04-23T12:52:54.384695+00:00","null","null"
"42fdccbe-569b-485e-bb50-24874d7dc2c6","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","47a2731b-7d60-42af-a464-2fd89ec403a2","follow-up meeting booked","1","2026-04-23T12:58:11.726478+00:00","null","null"
"0411f279-bbf1-4e1d-a650-b6d82550c6e7","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","47a2731b-7d60-42af-a464-2fd89ec403a2","call migration","1","2026-04-23T12:58:14.626854+00:00","null","null"
"ea59e446-3ac8-4d5e-91a6-a59d0e3d25dd","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb d'appels aboutis sans rdv","1","2026-04-23T12:59:17.735037+00:00","null","null"
"63759ccc-e186-485e-8fc9-112ecb82800a","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de clients contactés","1","2026-04-23T12:59:21.765123+00:00","null","null"
"60da50a9-f0a3-4011-a598-caa4d6439e58","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb d'appels aboutis sans rdv","1","2026-04-23T13:00:17.832605+00:00","null","null"
"bf2c3583-08ef-478a-be3c-e08ef379738f","a6004fe1-d24b-4ab3-8040-790826fde045","c45dc850-db01-4cde-b059-c6d2a75c6059","contacts aboutis","1","2026-04-23T13:01:58.559052+00:00","null","null"
"e1e39b69-f9d1-4e29-9334-08f813507dc6","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","outbound calls","1","2026-04-23T13:02:04.692766+00:00","null","null"
"e1651cd9-6665-4cf8-bbc9-b92670ca9467","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","outbound calls","1","2026-04-23T13:02:05.353546+00:00","null","null"
"ef1fc5e1-b4c4-4c8e-b03a-c808c19d96e4","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","5974e192-317e-4e7f-b47c-99ddbca319f2","outbound calls","1","2026-04-23T13:02:17.251692+00:00","null","null"
"e00fefa4-a6ad-4b0d-8d1b-fbd8ece53aec","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","5974e192-317e-4e7f-b47c-99ddbca319f2","new opportunities (obj: 4.5k€)","1","2026-04-23T13:02:40.473684+00:00","null","null"
"23aef45a-d002-43d0-bcfc-a243db74bbdd","a6004fe1-d24b-4ab3-8040-790826fde045","68d2ddce-e6d9-457e-a5b5-17cede8ab68b","contacts aboutis","1","2026-04-23T13:04:10.44875+00:00","null","null"
"16b0f082-6496-4550-b0b6-c8b8ee807345","368a2489-82b5-4048-9112-623557014190","de3953c9-6035-4e9f-84ba-62734c6472c4","sdr/ rdv","1","2026-04-23T13:07:00.350848+00:00","null","null"
"43396ed3-6b95-46c6-b7f8-f0a242ad63b6","368a2489-82b5-4048-9112-623557014190","de3953c9-6035-4e9f-84ba-62734c6472c4","sdr/ rdv","1","2026-04-23T13:07:01.53696+00:00","null","null"
"7714a28c-fc31-4f87-b891-4716f2bd7947","368a2489-82b5-4048-9112-623557014190","b889c89c-1785-487c-ac69-82cb134599dc","sdr/ rdv","1","2026-04-23T13:08:09.566947+00:00","null","null"
"7437264d-021f-44ec-a223-e91bc38a1e28","368a2489-82b5-4048-9112-623557014190","b889c89c-1785-487c-ac69-82cb134599dc","sdr/ rdv","1","2026-04-23T13:08:10.316359+00:00","null","null"
"eb5eea90-12e1-4e90-85e7-1b28995ffeec","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","47a2731b-7d60-42af-a464-2fd89ec403a2","follow-up meeting booked","1","2026-04-23T13:08:14.778807+00:00","null","null"
"a9aa90a8-cc69-4a49-8d07-9f20f8f3165b","a6004fe1-d24b-4ab3-8040-790826fde045","c45dc850-db01-4cde-b059-c6d2a75c6059","rdv","1","2026-04-23T13:11:41.636441+00:00","null","null"
"505254e5-2963-41ff-80d8-3c5392c26dd7","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de clients contactés","1","2026-04-23T13:12:23.487171+00:00","null","null"
"4e5d8409-3166-417a-83b6-5df3214a85a3","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de rdv synergy","1","2026-04-23T13:12:25.453806+00:00","null","null"
"98dca336-6225-4933-9c31-b38fc9fe6229","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de clients contactés","1","2026-04-23T13:13:43.661985+00:00","null","null"
"dddcf843-a430-4a1f-9960-bf1d87a11f10","368a2489-82b5-4048-9112-623557014190","5045dd5f-1c10-43b3-99b9-f8014f2299bf","sdr/ rdv","1","2026-04-23T13:14:49.66937+00:00","null","null"
"18849f1f-1b83-4f45-aa01-0f35b523bea1","368a2489-82b5-4048-9112-623557014190","658e2ddb-68c9-456d-93c5-c4dfcc2b985a","sdr/ rdv","1","2026-04-23T13:15:26.868658+00:00","null","null"
"4228ba87-9508-479d-aefa-e2ebe05a66cb","368a2489-82b5-4048-9112-623557014190","658e2ddb-68c9-456d-93c5-c4dfcc2b985a","sdr/ rdv","1","2026-04-23T13:15:28.221102+00:00","null","null"
"400d2dfe-449e-4452-a960-11aabeb016bc","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","call migration","1","2026-04-23T13:16:32.438014+00:00","null","null"
"1153b9b0-920e-446d-a930-9705df9466a6","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","follow-up meeting booked","1","2026-04-23T13:16:36.089259+00:00","null","null"
"a225d553-8894-4829-adb4-d11e740662fd","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:18:43.145541+00:00","null","null"
"8f6919cf-6e0b-42a1-adaf-3806484eaf96","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:20:42.228858+00:00","null","null"
"85a70eac-a379-47e2-b40a-dfa2bb00b5f7","a6004fe1-d24b-4ab3-8040-790826fde045","c45dc850-db01-4cde-b059-c6d2a75c6059","contacts aboutis","1","2026-04-23T13:21:10.868213+00:00","null","null"
"45b12a60-768f-49d2-90d0-d410d406efdd","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","8b705784-18de-4623-bc1d-572b0ded6b96","commitment","1","2026-04-23T13:23:07.372754+00:00","null","null"
"0497497d-b0d3-4362-97b1-5b5990e02160","60169e15-9425-4522-a95f-cbcffa21aa39","1d6dade9-d326-472e-bacb-36cd19f90a9b","opportunity trigger","1","2026-04-23T13:23:38.290643+00:00","null","null"
"48cc2f7d-2e6a-4e97-9480-94beb1d23586","60169e15-9425-4522-a95f-cbcffa21aa39","367e81bf-acdf-4c10-9d09-d8c91cf5fa28","offer to be sent","1","2026-04-23T13:23:55.055198+00:00","null","null"
"0e865f91-86f8-49ae-9aea-a6d38d95713c","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:26:16.218126+00:00","null","null"
"2184f32d-32a3-4445-b22d-336fe4ca151e","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","follow-up meeting booked","1","2026-04-23T13:26:18.924679+00:00","null","null"
"6a4fe86c-e60d-4b3a-81e2-72913ae74bb5","60169e15-9425-4522-a95f-cbcffa21aa39","da343683-ae88-4e1b-ac16-2aecd5aeacfc","persuasive telephone call on saas to the customer","1","2026-04-23T13:29:17.75306+00:00","null","null"
"cf01aa04-585d-49ff-96a7-be32806670b0","60169e15-9425-4522-a95f-cbcffa21aa39","da343683-ae88-4e1b-ac16-2aecd5aeacfc","opportunity trigger","1","2026-04-23T13:29:30.499234+00:00","null","null"
"9460fef8-68a9-494f-883e-197bf0b59033","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:30:30.204001+00:00","null","null"
"507ef44d-2b0f-47ce-b22c-67b13db23bf5","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de rdv synergy","1","2026-04-23T13:31:32.171238+00:00","null","null"
"5936cbca-fea6-4869-b4b1-115561a492d6","0aee954a-2675-4ef9-9157-cdf93d1a55f7","a63f8995-c038-4923-b44f-d263866b723e","nb de clients contactés","1","2026-04-23T13:31:33.94085+00:00","null","null"
"19bc80d4-fb7e-4bc9-a946-eeac9bb4d0f0","60169e15-9425-4522-a95f-cbcffa21aa39","1d6dade9-d326-472e-bacb-36cd19f90a9b","opportunity trigger","1","2026-04-23T13:32:02.396847+00:00","null","null"
"ac86f8f5-9be6-4375-a7c6-2cb59d17f283","60169e15-9425-4522-a95f-cbcffa21aa39","1d6dade9-d326-472e-bacb-36cd19f90a9b","persuasive telephone call on saas to the customer","1","2026-04-23T13:32:06.682011+00:00","null","null"
"48450b05-7900-426f-a13f-ee5b5f9b00bf","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de rdv synergy","1","2026-04-23T13:32:43.083454+00:00","null","null"
"6b30fd12-37f2-453c-bfc8-7711e76487ce","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de clients contactés","1","2026-04-23T13:32:45.166555+00:00","null","null"
"ae1cce24-48ef-4e27-a216-d40efc5e5e96","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb d'appels aboutis sans rdv","1","2026-04-23T13:33:32.049594+00:00","null","null"
"5b9286d0-c56c-4e74-8b45-88a43dd586f3","0aee954a-2675-4ef9-9157-cdf93d1a55f7","d4654644-3d10-4f00-bc4a-c38a8763801f","nb de clients contactés","1","2026-04-23T13:33:33.167209+00:00","null","null"
"8b0ad5e5-89c4-43b4-8f80-4fe89f5be204","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv cybersécurité","1","2026-04-23T13:34:43.666527+00:00","null","null"
"048ae461-f120-4297-a907-9206adcf1821","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv changement de matériel","1","2026-04-23T13:34:44.489116+00:00","null","null"
"2f22586e-535e-42da-88da-1a685c8274ef","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T13:34:46.64523+00:00","null","null"
"0639abc3-9884-4405-91b6-85f424f2a35f","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T13:35:42.707048+00:00","null","null"
"e9444ae3-2050-4ef7-8b6d-b1f87fa48914","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb d'appels aboutis sans rdv","1","2026-04-23T13:35:43.566424+00:00","null","null"
"a6c69204-4af5-44c3-8722-ba26851879d0","a6004fe1-d24b-4ab3-8040-790826fde045","4cdd4312-f8eb-4ade-8be9-19b44d108791","rdv","1","2026-04-23T13:36:11.028575+00:00","null","null"
"12e03355-6053-4c60-8f22-757a3510675c","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","call migration","1","2026-04-23T13:36:34.410586+00:00","null","null"
"45f905f1-875e-4f3a-8863-4bebf4c1da19","a6004fe1-d24b-4ab3-8040-790826fde045","68d2ddce-e6d9-457e-a5b5-17cede8ab68b","contacts aboutis","1","2026-04-23T13:37:24.560245+00:00","null","null"
"9c6dae7e-5ef1-4784-b7e2-2ead5664f0b5","a6004fe1-d24b-4ab3-8040-790826fde045","c45dc850-db01-4cde-b059-c6d2a75c6059","contacts aboutis","1","2026-04-23T13:38:21.079104+00:00","null","null"
"bd9c4b3e-4e8c-4d84-b454-04422fb3b84b","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","47a2731b-7d60-42af-a464-2fd89ec403a2","call migration","1","2026-04-23T13:38:34.21892+00:00","null","null"
"60623fc4-f67f-42d2-b772-624812f68342","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:41:04.473739+00:00","null","null"
"ad0c47b0-e84f-43a7-b684-79e1f5f0e520","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","call migration","1","2026-04-23T13:43:27.536253+00:00","null","null"
"98dc03aa-abe3-4e78-941b-55e3de900798","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de clients contactés","1","2026-04-23T13:44:17.633522+00:00","null","null"
"1718e5ae-ec6c-4205-bfab-cc0843b0d6ba","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv synergy","1","2026-04-23T13:44:18.779481+00:00","null","null"
"b8da2b15-3703-46d6-ae3c-bc9789abd004","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv cybersécurité","1","2026-04-23T13:44:19.794777+00:00","null","null"
"83feef60-4668-44a5-9582-fbf8d925f395","0aee954a-2675-4ef9-9157-cdf93d1a55f7","edb51308-e593-4423-b486-5ae12c3bca11","nb de rdv changement de matériel","1","2026-04-23T13:44:20.698899+00:00","null","null"
"992fcd24-7101-4dd3-aba4-adaa99aefeb6","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","2893974d-4ec4-4b47-800d-8ad665230e10","commitment","1","2026-04-23T13:45:06.314707+00:00","null","null"
"d940d06e-b6e8-48ce-9150-121d8c5c8853","60169e15-9425-4522-a95f-cbcffa21aa39","1d6dade9-d326-472e-bacb-36cd19f90a9b","persuasive telephone call on saas to the customer","1","2026-04-23T13:47:16.932703+00:00","null","null"
"acf1f9d6-b216-4e1e-93a4-fd5e29f6c8c3","60169e15-9425-4522-a95f-cbcffa21aa39","f0a1e574-3606-4f4f-8e3c-ee1510253ea7","offer to be sent","1","2026-04-23T13:47:23.463153+00:00","null","null"
"3559a5fc-8e82-4a38-9ce1-afabf9acac19","60169e15-9425-4522-a95f-cbcffa21aa39","d875eca9-f94b-4a65-bc3a-895dbb364365","opportunity trigger","1","2026-04-23T13:50:59.04947+00:00","null","null"
"9c4e7c12-d0ee-4e5a-b519-3b5b23f1f4e2","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:54:15.948259+00:00","null","null"
"e7f92121-0657-49ad-a55a-a78a3675186f","60169e15-9425-4522-a95f-cbcffa21aa39","1d6dade9-d326-472e-bacb-36cd19f90a9b","persuasive telephone call on saas to the customer","1","2026-04-23T13:56:06.778155+00:00","null","null"
"f486b970-d596-42dd-a394-2d4143cfa2ca","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","call migration","1","2026-04-23T13:56:14.435004+00:00","null","null"
"2995527f-d5ac-43e0-ac9b-046ef2a71ec9","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","fbd193e4-6b25-4093-beb4-8dfd29f3ad57","follow-up meeting booked","1","2026-04-23T13:56:18.851875+00:00","null","null"
"442a4396-5f8d-469a-b985-827c955bc66a","6ee7ba5d-9fbf-4123-8fd5-f0e7611869a8","af98e05c-6e2c-444f-8fd9-b0202adbb2f7","call migration","1","2026-04-23T13:58:51.81685+00:00","null","null"
"4f6059f2-8154-428e-9596-61d9890494fe","60169e15-9425-4522-a95f-cbcffa21aa39","da343683-ae88-4e1b-ac16-2aecd5aeacfc","persuasive telephone call on saas to the customer","1","2026-04-23T14:02:44.245605+00:00","null","null"
"ac553fa5-beac-40f5-84f0-8a6b45edc67b","60169e15-9425-4522-a95f-cbcffa21aa39","f0a1e574-3606-4f4f-8e3c-ee1510253ea7","opportunity trigger","1","2026-04-23T14:09:21.094285+00:00","null","null"
"82772357-71a5-4485-aa0b-990670427534","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","5974e192-317e-4e7f-b47c-99ddbca319f2","outbound calls","1","2026-04-23T14:10:01.653308+00:00","null","null"
"3af1e81d-2877-4fa8-9951-ac1823721e2c","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","5974e192-317e-4e7f-b47c-99ddbca319f2","outbound calls","1","2026-04-23T14:10:03.094161+00:00","null","null"
"904f85ad-7106-4274-b5e9-433af94ede05","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","a8d517fc-5f45-4c2f-abe4-bb17a5926c21","outbound calls","1","2026-04-23T14:10:09.977613+00:00","null","null"
"5c533089-c300-44df-815e-b95acf3eb361","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","outbound calls","1","2026-04-23T14:10:18.766908+00:00","null","null"
"698b7333-696f-4b75-a125-aed7d123c036","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","outbound calls","1","2026-04-23T14:10:20.13473+00:00","null","null"
"f64a36dd-dc9d-45d0-a771-ba8249f9d59a","b7bce22a-4a5b-4c81-9bd0-64d07c0cb95d","2041dbb9-64ec-410e-986e-9673968da0ad","new opportunities (obj: 4.5k€)","1","2026-04-23T14:10:36.92018+00:00","null","null"
